z mb dmb x1 dx1 c dc l b true_mb true_x1 true_c
3.164194996965554174e-01 2.198429910343634930e+01 1.226878451238563039e-01 7.043005852774730791e-03 3.756518562574265307e-01 2.461841032069639335e-02 4.878012801221980749e-02 1.378443598243801027e+00 1.209882941135287604e+00 2.203392477827392781e+01 2.174225582804331092e-01 1.559760887547096964e-01
6.371518849353389191e-01 2.361223952130376702e+01 1.332801379442356271e-01 6.789657247861126121e-01 3.161783149145822591e-01 -6.569747895481110878e-02 4.580465154630927738e-02 3.736722936987515453e+00 -4.499458571193590273e-01 2.358976207347982168e+01 1.393064699112524230e-03 8.909110186158322731e-03
3.915899619205775450e-01 2.202886656642347063e+01 8.622715644562918558e-02 1.493522450755431219e-01 6.338058025739177204e-01 9.069245419406901654e-04 8.819732374213701959e-03 4.486197643674291413e+00 -1.038538123834468863e+00 2.205515030126866449e+01 4.916594627928291827e-01 -6.932179771347621311e-03
3.379732944852542054e-01 2.152124885318836789e+01 1.387543611406146515e-01 1.098911351680872256e-01 2.040635817733489898e-01 -9.906936505823298045e-02 5.860032709255588723e-02 4.676782113079449132e+00 9.479250828524998784e-01 2.149500055972655588e+01 2.042244881247487487e-02 -1.014888721470481314e-01
2.035728854772353436e-01 2.085865130057151973e+01 1.106987070304854409e-01 -4.910113181944384952e-01 2.141486902382860880e-03 -2.430021449714633852e-02 4.609557343755216891e-02 2.445574344163734981e+00 -3.222413749586850451e-01 2.080307689295689855e+01 -4.907220818448854716e-01 5.075237842549706890e-02
9.204792441092415345e-01 2.460295433027724243e+01 1.044863656599884227e-01 -1.642156008667703171e+00 3.081917047152182842e-01 2.144906789731267777e-02 4.065268105223521222e-02 3.306529172748821299e+00 -1.222381489299250834e+00 2.464696965589515187e+01 -1.538500479325296100e+00 -2.418187298834283822e-02
2.544404552807674746e-01 2.082758096732768749e+01 1.687899357596788774e-01 2.063706967144116611e+00 2.579363195023083311e-01 -9.125361905731756151e-02 1.927148478566910114e-02 1.524612468755237371e+00 -1.262658999761316014e+00 2.072672975538938545e+01 1.755745577319228756e+00 -7.458743072306173172e-02
7.806649233637732443e-01 2.416853589801644375e+01 1.099830821956974958e-01 -3.081065331744471947e-01 3.023265285499490695e-01 -6.121078451238584975e-03 4.983622146061715552e-02 2.071486912292600735e+00 -1.165430691251070794e+00 2.415497627809544312e+01 4.495325013408766474e-02 -1.330141120654635550e-03
3.135135333471470998e-01 2.154469234627400098e+01 1.005397127330217716e-01 -1.277205055390138178e+00 2.921440204273119123e-01 -1.010919977564155026e-01 4.570335791895253214e-02 1.221337553798380160e+00 -9.468864599247923675e-01 2.159226055427070889e+01 -1.372416786996164095e+00 -9.278426225474442623e-02
1.530126248752629037e-01 2.007461144785785478e+01 1.295005878382678999e-01 -4.786179730684957390e-01 3.274277487649879248e-01 7.872294051794659353e-02 4.914526643872055983e-02 3.414597252314788278e+00 -8.013530401607767972e-01 2.019149492208345364e+01 -1.652464560213366684e-01 8.260672471715294063e-02
3.692204095611684167e-01 2.232832123734374719e+01 1.409683565128976301e-01 -5.344759854682393785e-01 3.647734935298240777e-01 2.267319618201456971e-02 5.265946627370763494e-02 2.340142236252454655e+00 -1.109113411008052941e+00 2.233017109242780052e+01 -9.508828154121801157e-01 -1.185791508407692783e-02
2.131225423352073878e-01 2.134797373197458370e+01 8.592218199592019379e-02 2.502801015171214338e-01 6.302761748911611672e-01 1.908138711195710158e-01 3.062969496961980703e-02 4.418549959397292670e-01 -6.251554878890186462e-01 2.130675171573889060e+01 -6.419098883666987110e-01 1.569460276459257453e-01
4.575997222184879920e-02 1.690418250671137557e+01 9.115993995758960022e-02 -3.536480525755858473e-02 2.721619933936231805e-01 -8.263790189765665706e-02 4.172989071636321740e-02 2.852824602371107243e+00 -1.435118217066136959e+00 1.700051396981942986e+01 -3.001258437642813082e-01 -7.071733191950660413e-02
5.184588202339384111e-01 2.352492205920490775e+01 1.148922326566646224e-01 4.375323710433758340e-01 5.621821080584847863e-01 1.062097442642029460e-01 5.211471281786263926e-02 3.038318875302286060e+00 -7.695081466584289265e-01 2.335122575576954063e+01 -1.766505921264402146e-01 1.111450807763580545e-01
5.296893820121888474e-01 2.307078103177654071e+01 1.230433216773314381e-01 1.377721723830431344e+00 1.383227999852617296e-01 8.306079871321347605e-03 3.156007125312416256e-02 2.597451099317948486e+00 -1.119890873219428151e+00 2.285921529949716202e+01 1.361856456770191626e+00 1.088923168942757674e-02
6.018241616616665235e-01 2.340742499381725850e+01 1.270188550732518629e-01 -2.192086165545495291e+00 6.012402525458320213e-01 -1.547673020575513481e-01 4.313879457359934971e-02 3.679330086818762613e+00 -2.341948293776131146e-02 2.328167619750097472e+01 -1.780952252282754777e+00 -1.107028447229136403e-01
1.369572002149134493e-01 1.958162165947300437e+01 1.349262482096348914e-01 2.594033270972091909e+00 8.397607916415326113e-01 -1.047280249000379221e-01 1.946186909525501191e-02 1.475437738355278805e+00 -9.588107599411981319e-01 1.936035876946975520e+01 1.193732727504261293e+00 -7.878580455067504817e-02
8.633127399900308863e-01 2.403629707207585042e+01 1.592920945752202833e-01 -9.889092692951451102e-01 6.411217771970081358e-01 -8.342588802079220489e-02 4.092161836901266753e-02 1.080768143723610741e+00 -7.008868840458972738e-01 2.424852282625821331e+01 2.836118037292480465e-01 -6.490784095172785761e-05
4.822251373458090185e-01 2.315767134687317608e+01 1.097745117199340897e-01 -1.033008629419624125e+00 5.702461433968908366e-03 5.822011605044935534e-02 2.514102121030536985e-03 2.712133970112193371e+00 -9.570303911351653037e-01 2.300056042928566669e+01 -1.034236009918587662e+00 5.400955771537503669e-02
9.520818722974742077e-01 2.453541015052955032e+01 6.561285854743431623e-02 1.660629369984155668e-01 1.244695417918579572e-01 9.320521775414142285e-02 6.541665011362671200e-02 2.690627675965131083e+00 -1.271994571642812710e+00 2.454007920050938552e+01 1.572096329886304433e-01 -1.842200387613573270e-02
3.460866999976504599e-01 2.232513478455124201e+01 1.086410000778338381e-01 -2.918189548443639869e-01 1.799196742160946993e-01 1.350670348317578595e-01 4.960641853849735716e-02 2.060005503863202136e+00 9.114204357058758310e-01 2.231845132844035362e+01 -3.664320617600874130e-01 1.654455079999155864e-01
2.516392279066066440e-01 2.108493211631394715e+01 1.084053666856305553e-01 -2.056927878947669708e+00 4.734043318464403738e-01 -8.617931351027398323e-02 3.128108077779092472e-02 1.468050359776069680e+00 -1.207300225070370825e+00 2.110808729808763928e+01 -1.538641793048387107e+00 -1.091440709175409834e-01
5.698025344077108922e-01 2.336487249123112875e+01 1.389608058515011679e-01 -6.020242147789791609e-01 1.124515904796258292e-01 8.466599050137919857e-02 3.537615207713631915e-02 5.837115658328993817e+00 4.170379225884230934e-01 2.344883975939179166e+01 -7.004083440652716375e-01 7.099743250986893794e-02
6.077874066814044074e-01 2.352114501570781968e+01 1.372252662454346572e-01 -1.433585839598063849e-01 3.652948943803154824e-01 -5.386159077561421260e-02 3.268025723332181054e-02 3.953911052181567243e+00 7.021324295492392675e-01 2.334737540476854889e+01 6.338883944717570440e-01 -2.336185299903973875e-02
2.644352652335147935e-01 2.148947423163509640e+01 1.374935482589173530e-01 9.744800174398359216e-01 4.773169290798080500e-01 4.556922223435703329e-02 2.281134842333456744e-02 4.247080028178194411e+00 6.587367837870156118e-01 2.134448011574379578e+01 5.035582140857658429e-01 4.669249052927069987e-02
5.763841261529760729e-01 2.317046220142143298e+01 1.120158524371661496e-01 -1.483956198237956325e+00 4.419194832790493965e-01 -1.196171176705614209e-01 5.489013568514463509e-02 2.173100671044952747e+00 1.294154082006605755e+00 2.310515549657384682e+01 -1.868665049721588423e+00 -1.261742635293902626e-01
4.507008355957325962e-02 1.698458439788587881e+01 9.574457028424741833e-02 1.157673913448844960e+00 5.442218366536921703e-01 -1.342482211051481550e-02 4.401727020677151381e-02 9.869124073618433801e-01 -4.700339604480708866e-01 1.693730110379030052e+01 1.018009366418703321e+00 -2.555424585131875134e-02
4.461794183507679090e-01 2.258350312055414122e+01 1.287676725320753557e-01 -6.696423186959656881e-01 2.550648976198324758e-01 8.994952737163830481e-02 5.091325995188782788e-02 2.550543811018243456e+00 -4.814715658641842144e-01 2.286538395413581171e+01 -3.462021413636176548e-01 5.575614499895713283e-02
7.909230536058484695e-01 2.389778383993462541e+01 1.404971373998087636e-01 1.151033848412358562e+00 1.605026343768274633e-01 6.836309019918959673e-02 4.462997162434802906e-02 9.541414057501712565e-01 -1.107269286702238453e+00 2.406613911785167303e+01 1.128348078717433145e+00 8.499763615684841067e-02
4.798859048680293449e-01 2.291210798593262155e+01 1.606057527870745627e-01 1.178074072378099135e-01 2.901563199223772815e-01 -5.508500120388806071e-03 3.888170758866379972e-02 1.344631196680564855e+00 9.142687156730012754e-01 2.268695625008405514e+01 6.296406491604292777e-01 -2.250283582775971722e-02
4.995921257909098356e-01 2.232874253070588466e+01 1.283937331241764290e-01 2.245071000664145278e-01 5.093906100070828558e-01 -1.752202148348662170e-01 5.090857561740356335e-02 3.418195213821974221e+00 -1.635263669425382205e-01 2.240408218173689647e+01 2.295727831788194895e-01 -1.733120224878432758e-01
5.840246976959628800e-02 1.741677666598673468e+01 1.308114772341098242e-01 -3.078835181135481935e-01 1.760489427890834513e-01 -1.257501806744909523e-02 2.102793214983710024e-02 2.425703213439621919e+00 -6.403701681734336182e-01 1.773498095970137811e+01 -3.275690115896462973e-01 6.295768225253021294e-03
3.638815142975105887e-01 2.191931748236567046e+01 1.102400261691448280e-01 1.273109170422814129e+00 5.985701284305494640e-01 2.771433542365059691e-02 5.318597423892901938e-02 2.883286151448281043e-01 5.573245398148524155e-01 2.186386901960886320e+01 1.452459558382769522e+00 5.285149757000218163e-02
6.284627530009812002e-01 2.351115426566947164e+01 8.221561342996193400e-02 1.259813791007854178e+00 1.269700304460154860e-01 4.302487754284739507e-02 1.804040565437930663e-02 1.320693762367064705e+00 8.033475544457662210e-01 2.341536261514515971e+01 1.122910403163666748e+00 4.492203652237815314e-02
1.474594942724417601e-01 2.013518624742360075e+01 1.270130051103651458e-01 -7.299705315895731461e-01 5.234996695429394720e-01 5.628474815038028711e-02 2.707020680907266247e-02 1.781883051513742044e+00 -9.661453517886685605e-01 2.016827861911756870e+01 -3.728440731638349437e-01 7.079519531665652565e-02
5.129630741095615454e-01 2.304118468471517289e+01 1.409875224083361744e-01 -5.381585481582640274e-01 3.912591198159797723e-01 1.069089944984118364e-02 4.331428029419212566e-02 1.996597777864937306e+00 -1.173574959699310805e+00 2.291967921649238349e+01 -8.350387959269454097e-01 2.491276822496499982e-02
4.818103425167553078e-01 2.285966647497311754e+01 9.465313178181593290e-02 6.937132951073727849e-01 3.373661190415713218e-01 -6.721667699821871206e-03 3.680700013716480673e-02 1.207244316696386655e+00 -7.762029632649221078e-01 2.289953678050810737e+01 7.282050264079574786e-01 1.754054153249520048e-02
3.137691582390144673e-01 2.144334257170497793e+01 1.316445375979154175e-01 -9.203427612628681254e-02 6.454151466076815669e-02 -3.372861766495831998e-02 3.166453105447293581e-02 2.102700217696324536e+00 -1.239515113077496844e+00 2.147573436346370102e+01 -5.308713826861900104e-02 -2.232922744539012072e-02
9.070635026617612784e-01 2.477378037536689703e+01 1.079200285736811177e-01 -9.271556083521942382e-02 2.630424360684702756e-01 7.444532350041441204e-02 3.376104506396973570e-02 1.411408516508070754e+00 -9.760444352600821105e-01 2.474825304439320206e+01 2.775031908151686655e-01 8.431741846395937601e-02
6.738143745239919546e-01 2.342686317478768743e+01 1.101323322465997123e-01 6.133209915460450246e-01 4.087376150045989864e-01 -6.883927966733578707e-02 4.019545481248070623e-02 6.466101997782109922e-01 6.997400368138727289e-02 2.349223151307766955e+01 1.131676315935469246e+00 -1.261449895591649356e-02
1.921993332032253254e-01 2.025291599675276188e+01 1.352400630610581800e-01 3.629797417965944240e-01 3.558285614443908451e-01 -1.906734344962810190e-01 2.957246504927350111e-02 1.574489579548752793e+00 -1.365398940466307609e+00 2.014457564904240172e+01 -5.901112046208589063e-02 -1.922401158813714095e-01
3.620651915665942799e-01 2.177128673909458811e+01 1.273735270914630735e-01 -5.221515162877553573e-01 3.260438021209579595e-01 -6.080421720802754726e-02 2.417793475262853403e-02 2.668518803354793523e+00 -8.498776952366707826e-01 2.185160014733925493e+01 -4.522073740168288669e-01 -7.614903081324836398e-02
2.096117261500516360e-01 2.037994423014334444e+01 9.738659230044302562e-02 2.286470870870813410e-01 1.630737882552930895e-01 -1.431789883210157766e-02 3.865149178065543922e-02 9.998373602675655336e-01 -8.982440423762648729e-01 2.039679997608562090e+01 2.921235388461938531e-01 -1.117416809952803403e-01
5.201240641138039633e-01 2.238884786422814344e+01 1.227238435032723396e-01 1.460184867343102377e+00 4.352202271129593791e-01 -1.492867366291013576e-01 4.155251019931881923e-02 3.464955612960988418e+00 -3.446457204191798462e-01 2.244069473485584609e+01 1.407220094169899793e+00 -9.753267671583515375e-02
2.394807505316494667e-01 2.036385110990103797e+01 1.145758290668961454e-01 7.738101944144777367e-01 3.497973602681464511e-01 -2.965570057781729552e-01 2.910844277731250429e-02 1.031253858098297504e+00 -8.410023637396559781e-01 2.038544378156015213e+01 4.258212824981225109e-01 -2.514254620374954396e-01
2.205328281695185244e-01 2.072544286473364039e+01 1.335605802528537500e-01 1.028832433487623099e+00 2.797590516301637908e-01 1.142549695959093475e-02 1.079933733567875129e-02 3.190282403631718111e+00 -7.115075442874889688e-01 2.077991084710173197e+01 9.701039219638175615e-01 1.591263903813082414e-03
2.470154608918647687e-01 2.177982006664588610e+01 1.044207989016531779e-01 5.309388184684481482e-01 6.186447806840871255e-01 2.449110599952240286e-01 8.183457029528279358e-02 2.633013559195279907e+00 -9.696998694741842950e-01 2.173033198062151072e+01 1.041914653762455067e+00 2.444801048381998188e-01
6.645046672320906733e-01 2.351356669870849103e+01 1.177699335602269137e-01 -5.179502697334220640e-01 4.512175848685173740e-01 -3.508468416628772457e-02 4.560884431561876284e-02 1.139020598120683792e+00 8.836570360543194447e-01 2.355809745740921812e+01 -6.072144657889139152e-01 -6.312253911528317718e-02
4.406647281024955176e-01 2.293781259034449249e+01 1.204856642451525711e-01 1.374259077518893868e+00 3.469376673599479655e-01 1.141518066053456293e-01 3.115062951406158409e-02 6.870879926258711690e-01 -4.810937862886765504e-01 2.280835400485898745e+01 8.268241359011829772e-01 1.010065675094769938e-01
6.756903832432354928e-01 2.349125565847049657e+01 1.149180836300569969e-01 -2.109126812960692376e+00 5.935543954036945902e-01 -8.664181578466130518e-02 3.600777110715756152e-02 3.678926115956631548e+00 -1.693143972786673723e-01 2.349732122303227300e+01 -1.063189584362576490e+00 -4.759586481969402261e-02
6.545365926294341996e-01 2.362175636206428564e+01 8.902628961223804649e-02 -1.394248849167310511e-01 3.108847017850017713e-01 1.325919519158256545e-02 4.864732696836195774e-02 1.854297446892126056e+00 9.140193276570177661e-01 2.367961907076342953e+01 -4.414195222348087366e-01 1.727655647959037977e-02
4.005809456958025483e-01 2.265129408412879286e+01 1.366453034844908876e-01 -9.508814923896413696e-01 4.558970456850277575e-01 1.113449754324116747e-01 5.151848604868889542e-02 1.916370483253886592e+00 1.021997002367671215e+00 2.261190972250191322e+01 -1.182009601632871387e+00 7.852935756787077226e-02
2.210290423827330208e-01 2.085845075276744964e+01 1.025188665603144339e-01 -7.740139527379166218e-01 2.740009307770761571e-01 5.143852716543816095e-02 3.900786215256475675e-02 3.650879646915012877e-01 -2.492990388732567175e-01 2.095509228515334499e+01 -1.020080836162379434e+00 -2.540534731375776109e-02
9.598591387982310930e-02 1.895372447158111839e+01 1.233580722968793675e-01 -1.585265451794125313e-01 7.726964433294666867e-02 1.570135951393574619e-02 9.726320488743289000e-03 2.036234458961162730e+00 -1.034337875148310104e+00 1.894583738540341500e+01 -3.376601601200632241e-01 8.281193109024920229e-03
4.596583537825348342e-01 2.241134430290733093e+01 1.025919341300988302e-01 1.070404715678746843e+00 2.046105304060103491e-01 -1.207141803629564192e-01 1.752391709305094539e-02 1.072763884633788134e+00 -8.701314997641684812e-01 2.226294735241295086e+01 9.833632395815378180e-01 -1.407970863348348978e-01
2.898065828686041678e-01 2.134435203748674326e+01 1.281679718414210079e-01 7.931388173854867496e-01 3.321223778903962254e-01 -1.481050710360591605e-02 3.734230580687147166e-02 6.987986769039653545e-01 1.488997411957382333e+00 2.139906120390280364e+01 8.774587751411583314e-01 4.052187941984168595e-02
1.842340146582509275e-01 2.016105153042888887e+01 1.207055835963746909e-01 1.722165476505334858e-01 3.418011836983478879e-01 -1.194700275940307477e-01 6.032823097345736685e-02 1.670877649357355388e+00 -9.210379981734844179e-01 2.024184943372276635e+01 3.519766568112119853e-01 -4.963799877158303619e-02
3.457106346167066468e-01 2.198514269839648705e+01 1.256412462479248315e-01 1.207224849015127388e+00 3.142703490073902595e-01 -8.403828299263935153e-03 5.597157448818547432e-02 3.339117879773699116e+00 -7.279966878354473536e-01 2.198133946664669125e+01 1.086949578067407662e+00 4.700239081438080391e-02
5.164194420562264742e-01 2.282099207433653376e+01 1.044221672711012627e-01 -3.778599862220647365e-01 6.563651261464071851e-01 5.983985667592281454e-02 2.140823470445106166e-02 1.506848739282225624e+00 1.038568333782277309e+00 2.283860043808485329e+01 -1.145067168438801686e-01 2.809642930355994023e-02
4.440094559181344547e-01 2.194217290307111057e+01 1.314102457533509738e-01 -1.716677448766482206e+00 1.614957612175710322e-01 -2.712081347128009745e-01 5.306212309739086197e-02 1.073294444547439497e+00 -8.930836606703767000e-01 2.187442859175642695e+01 -1.887474839607585331e+00 -2.753258029396827289e-01
5.379075670768107553e-01 2.266424287720438002e+01 1.295559334544378327e-01 -9.221807588133963673e-02 7.681842309465655716e-02 -8.904314361611279094e-02 5.609235651382168952e-02 1.322582473497959210e+00 -9.006801600748465253e-01 2.269555670052877261e+01 -1.092511618453446409e-01 -1.112425232296133798e-01
4.256198952116476697e-01 2.202258715547155532e+01 9.110326399592980073e-02 -7.476901521660536676e-02 4.925149891693152426e-01 -1.665164700515832930e-01 3.506328124057932899e-02 1.030666614662373082e+00 6.823954133241911801e-01 2.204547675098571347e+01 -2.143523814548547457e-01 -2.023733388361608765e-01
1.312540561132816419e-01 1.980701828819084298e+01 1.182375850886963897e-01 -1.565051785231101666e+00 8.628476909403420825e-02 -2.626919938142536354e-02 3.969637243658891146e-02 3.709647904609932212e+00 1.094164202088469401e-01 1.969702027838370739e+01 -1.614181200215895950e+00 -4.601989539505618731e-02
4.040103037987830548e-01 2.212915122928659528e+01 1.307770384513897155e-01 -2.205819951200717333e-02 1.916923487308085927e-01 -3.432719256136161634e-03 2.984165204518563971e-02 1.629613191822610219e+00 -3.368902721626015340e-01 2.246835776599663248e+01 -1.308225303298983788e-01 1.331815115768211766e-02
1.632135835186066253e-01 2.019260469241596923e+01 1.210599594022471609e-01 -1.545385921949041563e+00 5.024234362570334511e-01 -4.096165869906677470e-02 6.429362803882912591e-02 1.263194246851407021e+00 -8.598991203090960989e-01 1.995494464067708762e+01 -9.827263908621086674e-01 -1.578652616078957682e-01
7.252163975839092114e-01 2.337364503002106275e+01 1.166350335298532853e-01 1.648511721998412005e+00 5.898341706888080571e-01 -9.810684869093685978e-03 6.230958142448331238e-02 2.596537969054935946e+00 -8.505985439991572417e-01 2.345530924643476567e+01 1.459604195416894123e+00 -9.992075763102349628e-02
5.919309359335281906e-01 2.347637360702518095e+01 8.879702994407044636e-02 -1.006707418752263994e+00 5.396969417651800160e-01 1.085754413522532213e-01 5.696251171907022043e-02 9.342542222206737801e-01 -6.269226357339383604e-01 2.333630212295687301e+01 -7.205360665664503061e-01 -1.573568252710651899e-02
2.201030809138866950e-01 2.064198924184026041e+01 1.630471395054693684e-01 -9.496842397281245185e-02 1.789241039859918170e-01 -1.530396176861969493e-01 2.483960491691755354e-02 1.597835870327828811e+00 -1.089881714964539672e+00 2.037983344154332954e+01 2.148720903842289698e-02 -1.668347560142230401e-01
2.108976314664953444e-01 2.043240108132949828e+01 1.245452889725839202e-01 1.983305755331411513e-01 6.611405119190985058e-01 -4.983056575432297242e-02 2.600168654015107272e-02 4.072696865520835985e+00 -3.031958379571589313e-02 2.044325260386129628e+01 8.180909961167065481e-01 -9.536941052797066887e-02
6.686329577549343650e-01 2.408490644561492999e+01 1.458164174047625883e-01 4.956833521682708077e-01 8.359041496500776991e-02 7.679461300089654441e-02 4.620430541360572019e-02 1.376071986246059309e+00 1.383669414746176440e-01 2.395045487039641685e+01 3.987173849985780616e-01 9.341783278935912593e-02
1.007368311022962815e-01 1.929141075388079329e+01 1.079831098528592354e-01 6.042848946223464690e-01 8.504498301178464725e-01 6.762454110495787207e-03 3.828264134916586903e-02 1.936006691558240345e+00 -1.234562116651445329e+00 1.914076118646331537e+01 4.720839870840778385e-01 5.242167681869555618e-02
5.829581196096483842e-02 1.778408647783215812e+01 9.023139320864488611e-02 -2.132187104829018853e+00 3.143629556521536084e-01 -5.145268607870873145e-03 4.164224772100719174e-02 3.891219451349028802e+00 4.403748752666561406e-01 1.788821242851068050e+01 -1.596561542233296827e+00 1.657126712008869657e-02
4.909439144215295703e-01 2.275767265051306865e+01 1.324718246682956568e-01 -3.725597673216912709e-02 2.962312652970803262e-01 -1.454780247104047602e-02 3.623495903320803763e-02 3.551517818797220727e+00 -4.695206660559681500e-01 2.276515043292840090e+01 -2.232756134515135327e-01 -7.460020589534141489e-02
1.551237806060136726e-01 1.993863930623078318e+01 1.372420010879968344e-01 1.603161398310091468e-01 3.579513433686899448e-01 -6.123593857438611177e-02 4.742105372617626963e-02 2.248489831166976316e+00 -1.101745455381149652e+00 1.993923455891601648e+01 -3.593033158924194975e-02 -6.196253512145075831e-02
1.305010467332959889e-01 1.958180145590502264e+01 1.168263663665123214e-01 1.776862289123384009e-01 7.907281834872526005e-02 6.983292366620083569e-02 5.224360764176930183e-02 1.300850170893308455e+00 -1.224610812352365130e+00 1.956973359259647083e+01 6.877925756693833992e-02 1.968398598785691539e-02
5.797374471140219754e-01 2.362915359223558909e+01 1.243545648234116868e-01 -2.156111808030497734e+00 4.493079338430601699e-01 1.318856483822396577e-02 3.774912179784275373e-02 2.418483821889126251e+00 -1.160744731748904801e+00 2.363906062998403712e+01 -1.824463114509679462e+00 -5.021590293338405037e-03
9.500287934235518428e-03 1.336653380682565384e+01 9.702283112134954535e-02 1.802413535207642914e+00 8.056350110897578798e-01 -1.917313571287757035e-02 2.515024924940600232e-02 2.956617269850595697e+00 -1.128070068627427425e+00 1.347196064521878434e+01 7.892091180307430065e-01 -3.038337303843664100e-02
7.828137044760667962e-01 2.413273656567625025e+01 1.242485127448531707e-01 -1.131244744128846014e+00 3.646764135729231859e-01 -3.462361507036063740e-02 1.616201932321423979e-02 2.875111591142345269e+00 -9.325463826952239410e-01 2.408108941844865214e+01 -4.478551770018588396e-01 -4.105351522013505478e-02
3.497496383240705775e-03 1.162864332638960008e+01 1.210669554107996759e-01 -5.475085696017463199e-01 2.755257552125520149e-01 7.896635517141753491e-02 5.877260304347886599e-02 2.443114534031733953e+00 8.992991522630842116e-01 1.169554353611769315e+01 -2.712395937248155420e-01 5.773527080858299743e-02
4.015013096782791280e-01 2.219049302782861588e+01 1.103831966595429787e-01 1.546634985422831177e-01 2.796300793529914452e-01 -6.082889649829198442e-02 5.277591504303719150e-02 5.687572288520648556e+00 9.540536749250967397e-01 2.228926487244165955e+01 -5.300557522034328173e-01 -1.741928757591988328e-02
1.796670800087871722e-01 2.022944912714032029e+01 1.035607076534623416e-01 -6.464147740177790258e-01 1.025841620832654566e-01 1.940012798449216799e-02 1.106564643497724709e-03 7.236420825555457403e-01 -2.376075112693028790e-01 2.033344018274392795e+01 -6.144958431421256861e-01 1.739969452856587884e-02
4.225208812450413909e-01 2.196078660359605195e+01 1.101366398576331951e-01 7.993223962484505840e-01 2.371959931240985586e-01 -8.123844832694877838e-02 2.957778937812981929e-02 2.713228221971244469e+00 -9.371635970951812666e-01 2.186005038508958620e+01 6.513788900852669483e-01 -1.554823736469637674e-01
5.613623373737324229e-01 2.332911519866003047e+01 1.145288795647858709e-01 -1.332416709132684396e+00 4.832408306228157535e-01 4.124378150297162982e-02 6.345352617731973843e-02 1.911168867339910760e+00 -1.175319254530033053e+00 2.333489193370697379e+01 -1.128554452307059641e+00 3.117694414136615300e-02
1.150423135362610427e-01 1.911745544307939682e+01 1.457712886295396693e-01 1.538086071929967158e-02 3.623644921850748823e-01 -9.814150698856746735e-02 3.372246478720501706e-02 2.154025024676460731e+00 -1.091524055825073836e+00 1.890391310251797208e+01 -2.688323305225808757e-01 -8.790075094094293440e-02
3.177521432637525067e-01 2.108490689148999664e+01 1.608313699618993398e-01 -2.112324665182347683e-01 2.861440948930261130e-01 -1.112305042704415659e-01 1.897345837872640648e-02 2.939573608190429455e-01 7.858667663819740579e-01 2.143691391656077627e+01 1.272067376878543155e-01 -8.366697997245642338e-02
3.723546337305072562e-01 2.252793035388929255e+01 8.977202449884780222e-02 -8.497093483075583986e-01 1.395399069804537373e-01 1.243449420115004533e-01 2.992639709670524839e-02 1.193586686752096115e+00 -8.788438340345711142e-01 2.249769230442905865e+01 -8.101764982488390832e-01 1.075896274021045790e-01
2.414502882746631385e-01 2.089735165733245381e+01 1.052235442226297640e-01 1.608636684857901733e-01 5.455570011828714261e-02 -2.803291458721675691e-02 2.141391990396156186e-02 1.421812162533622637e+00 -1.116107447002657072e+00 2.085978544707237248e+01 1.258880928818472411e-01 -2.668208906133520686e-02
9.749527404058616620e-02 1.893666125006276602e+01 1.233264818660958911e-01 1.285378205395439899e+00 4.614864244222374734e-01 4.209905837854530097e-02 2.707922220586853751e-02 6.176632239181644168e-01 -4.232273031482770009e-01 1.888360334391135353e+01 4.199229009995408823e-01 4.796533084209203546e-02
1.505004718364804372e-01 2.020656358856926715e+01 8.682223501156885459e-02 -7.908033828717374591e-01 5.607551004110611359e-01 1.106788459759332072e-01 4.293808258679296386e-02 1.398826813935874602e+00 9.846252666266441800e-01 2.005996575193701759e+01 -3.002045118628204889e-01 6.131148745800026056e-02
3.014124303072249211e-01 2.183831993887419287e+01 1.130836668418238183e-01 -1.159938329116886768e+00 1.137717613194597355e-01 2.737606140537605232e-02 6.109679255012948063e-02 4.385554071114759367e+00 7.268857752870594435e-01 2.199118292935339980e+01 -1.278654108598537675e+00 3.999278026171763922e-02
1.124660447137448560e-01 1.879177022600961067e+01 1.058062038787286468e-01 -1.974365432172562052e-01 5.592412370664505694e-01 -1.676947001576914453e-01 3.291275389294143899e-02 3.381375514019797635e+00 1.036252687661786798e+00 1.880692806816939111e+01 -8.781457878730369870e-02 -1.376231268914489825e-01
2.859655744862781845e-01 2.112739564683376159e+01 1.075672341726889997e-01 -2.976280462754613554e-01 3.364350576072367982e-01 -7.867733207570197507e-02 6.037941060860062270e-02 7.969742105628336848e-01 -6.475087990041966668e-01 2.126050766579866291e+01 1.904748097738133972e-01 -5.339533181395697548e-02
4.262354875836473767e-01 2.204644185359368080e+01 1.173701245584677505e-01 1.301547206747059704e+00 5.181910572477277377e-01 -1.784910951701256243e-01 5.525559632673354704e-02 3.721770647064921889e+00 -8.773059254010198704e-02 2.210433706340955595e+01 7.755315550775496725e-01 -1.159067049619098427e-01
6.311389363230823779e-01 2.366309060853767932e+01 1.139344252105971983e-01 8.539331391902547086e-01 5.098823036145125887e-01 8.330851973067095184e-02 2.959701317191919950e-02 9.502071816972832430e-01 8.866790545218887765e-01 2.368345902176397999e+01 5.232564071610232848e-01 9.601117646155478413e-02
3.087231101467649563e-01 2.167150906783335174e+01 1.238526135267939976e-01 6.163401763695747215e-01 5.420275705988432113e-01 5.363645245124632616e-02 2.363992756494217445e-02 1.299622751887092642e+00 8.961202399901297966e-01 2.167491819276094134e+01 6.422461239003051103e-01 4.559288992300560006e-02
